User_ID,Age,Gender,Country,Employment_Status,Annual_Income,Current_Savings,Retirement_Age_Goal,Risk_Tolerance,Contribution_Amount,Contribution_Frequency,Employer_Contribution,Total_Annual_Contribution,Years_Contributed,Investment_Type,Fund_Name,Annual_Return_Rate,Volatility,Fees_Percentage,Projected_Pension_Amount,Expected_Annual_Payout,Inflation_Adjusted_Payout,Years_of_Payout,Survivor_Benefits,Transaction_ID,Transaction_Amount,Transaction_Date,Suspicious_Flag,Anomaly_Score,Marital_Status,Number_of_Dependents,Education_Level,Health_Status,Life_Expectancy_Estimate,Home_Ownership_Status,Debt_Level,Monthly_Expenses,Savings_Rate,Investment_Experience_Level,Financial_Goals,Insurance_Coverage,Portfolio_Diversity_Score,Tax_Benefits_Eligibility,Government_Pension_Eligibility,Private_Pension_Eligibility,Pension_Type,Withdrawal_Strategy,Transaction_Channel,IP_Address,Device_ID,Geo_Location,Time_of_Transaction,Transaction_Pattern_Score,Previous_Fraud_Flag,Account_Age
U1172,52,Other,Australia,Part-time,63326,250904,61,Medium,1998,Monthly,201,17734,27,Real Estate,Edwards and Sons,8.02,3.34,0.35,330369,18360,53546,24,No,36aa9b5d-100b-4010-80ef-4ca9aef6e4cc,6954,05-01-20,No,0.94,Divorced,2,PhD,Average,78,Own,144629,8496,0.16,Intermediate,Legacy Planning,No,0.49,Yes,No,Yes,Defined Benefit,Dynamic,Branch,75.230.131.92,9646c671-bec5-4555-91b5-2d7b5a705018,Jenniferbury,09:23:23,0.15,No,19
U1173,48,Other,UK,Full-time,56429,273080,63,Low,231,Quarterly,354,14972,1,Stocks,"Smith, Smith and Jones",3.34,3.72,0.55,495723,32168,47713,21,No,7e886fdb-8463-44f4-94d9-2109b00b48dd,3024,25-07-21,No,0.58,Divorced,0,High School,Good,76,Mortgage,116524,6631,0.21,Beginner,Healthcare,Yes,0.28,No,No,Yes,Defined Benefit,Dynamic,Branch,25.145.208.106,7a2e991c-fef7-4cba-8b5d-20c90420d01f,South Hannah,03:56:30,0.12,No,26
U1174,58,Other,Germany,Full-time,48690,25903,68,Medium,1659,Monthly,25,15548,38,Mutual Fund,Clark Inc,4.72,2.05,0.61,502509,12879,34453,19,Yes,bf2b6f3c-0054-47fa-8b05-b6cb5ab9bdf1,1841,18-12-22,No,0.5,Divorced,2,Bachelor's,Average,82,Mortgage,147372,4751,0.19,Expert,Legacy Planning,No,0.17,Yes,Yes,No,Defined Contribution,Bucket,Online,80.186.57.69,ec6445ea-263f-4aef-b5ea-6e1e8f8fb541,Jaimemouth,01:58:04,0.53,No,21
U1175,36,Female,Canada,Self-employed,135283,63375,65,Medium,498,Annually,96,7453,28,Mutual Fund,Roy Inc,6.78,3.7,1.44,637952,30796,12563,14,Yes,eb60f354-e3dc-4d07-8c33-8bc62e8a255e,7234,27-12-23,No,0.12,Single,3,Master's,Average,86,Rent,97713,6803,0.28,Intermediate,Home Purchase,No,0.45,No,Yes,No,Defined Benefit,Dynamic,Online,39.26.179.20,c2338548-413f-4679-856e-a8f7b2bae594,Port Deborahchester,12:00:14,0.43,No,26
U1176,56,Female,USA,Unemployed,127235,427109,64,Low,1050,Monthly,834,16006,15,Bonds,Cook and Sons,4.74,4.68,1.57,882775,67879,71573,24,No,602c0d12-6f26-4b94-adc7-049794cf27f6,7557,01-05-24,No,0.38,Divorced,2,PhD,Poor,75,Rent,95354,6418,0.16,Beginner,Healthcare,No,0.58,Yes,Yes,No,Defined Benefit,Fixed,Online,115.102.43.105,9364f968-2a28-46f2-8ab8-9087579b2f56,North Leslie,21:57:02,0.2,No,9
U1177,34,Other,UK,Part-time,98415,316962,67,Medium,1604,Monthly,541,8879,12,Bonds,Rosario Inc,9.21,2.83,0.85,832015,16023,56435,24,No,225b1410-111d-43f3-9dd2-00c7271be77d,8815,19-01-25,No,0.34,Married,4,Master's,Good,91,Rent,193760,5374,0.24,Intermediate,Legacy Planning,Yes,0.65,Yes,No,Yes,Defined Benefit,Fixed,Branch,47.53.224.207,7ae76a98-fcf3-4e89-90c4-898b25bcd96f,Lake Mark,13:23:51,0.84,No,22
U1178,41,Female,Australia,Retired,60684,23608,65,High,1360,Monthly,739,7123,32,Stocks,Murphy Group,10.47,1.2,0.56,837084,38122,70446,10,Yes,7e52ae8b-9c8e-496d-b604-4c669c680586,5423,20-03-22,No,0.48,Married,2,Bachelor's,Good,80,Mortgage,182929,3334,0.3,Expert,Legacy Planning,No,0.71,Yes,No,Yes,Defined Contribution,Bucket,Online,154.250.227.132,cde4bc52-d71c-4633-855b-af5aa728e602,South Tara,15:19:36,0.08,No,29
U1179,28,Male,USA,Full-time,84812,205818,65,Low,1275,Monthly,275,12618,21,Real Estate,"Montoya, Johnson and Martinez",4.64,4.7,0.84,925128,66127,19463,29,Yes,279d157d-789d-40e8-a046-9772230d1eff,6260,13-08-22,No,0.41,Single,1,Master's,Poor,89,Rent,17351,8234,0.22,Intermediate,Legacy Planning,Yes,0.36,No,Yes,Yes,Defined Contribution,Bucket,Online,103.10.139.127,2e0545d0-a544-4394-931d-43e136fbb987,East Charlene,08:59:24,0.59,No,7
U1180,59,Female,Australia,Full-time,127285,254056,60,Medium,547,Quarterly,668,2254,17,Stocks,Arellano Group,10.67,2.16,1.06,475336,33849,63981,29,No,69ec73f0-4e33-4da6-9a86-8ca0e7774291,5583,12-02-25,No,0.44,Married,2,Master's,Poor,76,Rent,163052,6144,0.27,Intermediate,Home Purchase,Yes,0.39,Yes,No,Yes,Defined Benefit,Bucket,ATM,42.31.200.115,69666bf7-0501-4170-bc5b-3acfbad351d9,Port Jaime,05:37:54,0.18,No,20
U1181,43,Male,Australia,Self-employed,37868,91078,66,Medium,243,Annually,599,6595,36,Mutual Fund,Knight-Oliver,8.9,1.47,1.48,935284,31331,49618,12,Yes,f0d16455-11c2-4f4e-80f8-ddcbe2858ddb,4990,07-11-21,No,0.27,Single,0,Master's,Poor,87,Own,190652,1184,0.14,Beginner,Travel,Yes,0.46,Yes,Yes,No,Defined Contribution,Fixed,Branch,93.72.192.197,b995519c-2116-479b-88a2-e44fb6967a5e,Port Nicholas,18:18:01,0.7,No,9
U1182,36,Male,Canada,Unemployed,57560,58371,60,High,1302,Quarterly,294,23542,28,Bonds,Lang LLC,7.39,3.44,1.04,161567,27673,70280,25,No,d46ff98d-5cd6-44ca-b692-fab702ab406a,8128,04-08-20,Yes,0.76,Widowed,2,High School,Good,79,Mortgage,2776,8951,0.21,Beginner,Travel,Yes,0.25,No,Yes,No,Defined Contribution,Dynamic,ATM,152.33.172.132,14a8a29a-7591-4eca-b62a-a6636456d5ed,Peterland,04:20:40,0.32,No,25
U1183,36,Other,UK,Self-employed,102056,147040,62,Low,1774,Annually,726,21747,7,ETF,Norris and Sons,10.75,4.76,0.64,446658,18823,57027,14,No,b772d063-c8e8-403c-8d2e-5f52999dac3f,7746,14-04-20,No,0.61,Divorced,2,High School,Poor,89,Rent,142027,8537,0.13,Expert,Home Purchase,Yes,0.55,Yes,No,Yes,Defined Contribution,Fixed,Online,23.252.81.43,d0b0d010-6038-42fb-ab50-b15f3cd341e6,Walterchester,11:54:55,0.78,No,24
U1184,50,Female,Canada,Unemployed,121974,210214,66,Medium,662,Annually,209,6052,8,Stocks,Burns Ltd,9.52,2.79,1.04,892364,39388,70408,15,Yes,e17864f1-995e-430a-8e8c-3a7398035421,3120,05-03-21,No,0.21,Single,2,Master's,Poor,91,Mortgage,124802,2582,0.25,Beginner,Travel,No,0.15,No,Yes,No,Defined Contribution,Dynamic,Online,194.47.56.38,9723d3f4-56c1-409f-bd22-d7c2129348b5,Colestad,02:05:49,0.98,No,15
U1185,26,Other,Germany,Part-time,115428,427496,62,High,1269,Monthly,95,5933,5,Mutual Fund,"Schultz, Barron and Brown",11.2,3.52,0.14,303220,33670,28176,23,No,789fe80e-b982-4d50-a572-7328773e4ddb,3395,25-03-21,No,0.41,Single,2,Master's,Poor,90,Rent,102881,2223,0.12,Beginner,Home Purchase,No,0.84,Yes,No,No,Defined Contribution,Dynamic,Branch,12.180.125.45,8df9ec40-a895-4a3a-b591-91481ae2e959,Nicolestad,08:37:54,0.79,No,21
U1186,55,Female,UK,Part-time,108473,152092,61,Medium,1913,Annually,423,5001,11,Real Estate,"Carlson, Oneill and Kramer",6.66,2.22,0.69,726343,34551,48611,11,Yes,563d9476-3e25-466f-8de5-430d0d2caa59,6192,09-03-20,No,0.77,Widowed,2,Master's,Average,90,Mortgage,236,6845,0.29,Beginner,Healthcare,Yes,0.44,No,Yes,Yes,Defined Contribution,Fixed,Online,218.133.110.73,72bde117-2ac2-4274-a2ce-555f484db65d,Hannahstad,04:22:01,0.46,No,29
U1187,61,Female,UK,Full-time,134582,390181,67,Medium,187,Annually,719,13028,1,ETF,Hammond LLC,5.33,2.43,1.35,79890,72888,52404,21,No,3cf54a13-25b2-4dae-931b-d6c9584be95b,210,26-12-22,No,0.47,Widowed,4,Bachelor's,Good,83,Mortgage,67423,6420,0.21,Intermediate,Home Purchase,Yes,0.99,Yes,No,Yes,Defined Benefit,Dynamic,Branch,198.206.148.8,7757b8fc-5a05-47a5-b277-1a68cef15eea,South Christopherton,19:23:27,0.6,No,24
U1188,42,Other,USA,Self-employed,46311,151465,64,Low,260,Monthly,104,10232,23,Mutual Fund,Ayala-Anderson,6.88,1,0.79,465204,33011,21550,25,Yes,c5766f46-bc11-42b4-9a2e-f16c21d57c94,9897,24-09-22,No,0.9,Single,0,Bachelor's,Average,91,Own,127758,8548,0.1,Intermediate,Healthcare,Yes,0.71,Yes,No,No,Defined Contribution,Bucket,ATM,154.223.62.3,e55e53f6-e4b8-4449-85e1-b1d3937be203,South Matthew,04:08:28,0.26,No,7
U1189,43,Other,USA,Unemployed,58471,356178,60,High,1381,Quarterly,718,22938,29,Real Estate,Schmitt and Sons,10.37,4.83,1.85,179365,17512,20178,14,No,f8fa181e-db19-49ba-ace8-8a97244fd39a,9620,30-01-23,No,0.52,Single,0,PhD,Average,78,Mortgage,75757,2817,0.21,Intermediate,Travel,No,0.53,Yes,Yes,No,Defined Contribution,Dynamic,Online,128.63.226.33,16a7f723-2abc-481e-a547-5f72332f2ae1,Wilkinston,12:18:56,0.31,No,14
U1190,43,Other,Australia,Retired,120110,199077,69,Medium,217,Monthly,499,21133,22,Bonds,"Richards, Whitehead and Medina",4.14,4.88,0.37,573294,47371,27335,17,No,d79189e6-bd62-4a3e-bf82-0cf3f26d02f6,7056,27-05-20,No,0.81,Divorced,2,PhD,Poor,89,Own,29817,7935,0.25,Beginner,Home Purchase,No,0.44,Yes,Yes,Yes,Defined Contribution,Bucket,ATM,201.39.149.228,572a287b-20a2-4dd7-889a-fb66301fcba3,Lake Tinachester,09:28:01,0.75,No,13
U1191,61,Other,Germany,Part-time,136355,318759,64,High,264,Monthly,811,6090,12,ETF,Cooley-Smith,11.06,2.94,1.39,316858,44041,72517,16,Yes,171a1504-5e3c-4d20-a334-3c80fd0fb8fc,2400,12-02-23,No,0.11,Divorced,3,Master's,Average,89,Own,173482,4724,0.15,Intermediate,Home Purchase,No,0.43,Yes,No,No,Defined Contribution,Bucket,Online,215.104.52.89,42a40441-ca7c-447b-bac6-60fde4e8ffea,North Meghanland,19:23:15,0.87,No,9
U1192,60,Female,Canada,Part-time,117335,143548,66,High,1943,Monthly,490,21278,11,ETF,Bishop Ltd,3.3,3.04,0.45,722639,11462,34214,22,No,0fd24343-8776-4287-8af8-22dcb6f6a6e3,1322,09-03-22,No,0.98,Single,4,Master's,Average,91,Own,103469,9008,0.06,Expert,Home Purchase,No,0.74,No,Yes,No,Defined Contribution,Bucket,Online,76.9.253.43,732cff73-a548-453b-90a6-2178a87f1529,Josephton,16:11:04,0.27,No,4
U1193,58,Female,Germany,Unemployed,86471,230186,67,High,900,Quarterly,898,8938,19,Real Estate,Hampton-Osborn,8.13,4.32,1.05,274764,25493,72969,10,No,ed60bb92-96b4-48f4-a33a-5542e183dec1,8837,03-05-25,No,0.31,Married,0,Bachelor's,Good,75,Mortgage,18083,1933,0.23,Intermediate,Travel,No,0.22,No,Yes,No,Defined Benefit,Fixed,Branch,207.4.111.58,7263fb25-d1f9-47fa-97b2-368879576a8e,Bobbyshire,15:42:57,0.57,No,25
U1194,38,Male,UK,Unemployed,46998,311827,61,High,1799,Quarterly,251,14624,3,Real Estate,"Moore, Campbell and Underwood",4.25,3.11,1.91,692891,68412,18631,26,No,64a53c22-1c3b-4f86-8ab5-09b23942f0c4,498,14-08-24,No,0.56,Widowed,4,Bachelor's,Average,82,Own,119491,9351,0.22,Beginner,Travel,Yes,0.16,Yes,Yes,No,Defined Benefit,Bucket,Online,99.104.64.172,8d2b5c4c-7f40-4e5c-9570-44a86101a9e1,Nicoleshire,23:38:41,0.78,No,20
U1195,63,Male,USA,Retired,110297,301453,60,Medium,1396,Quarterly,955,15997,14,Stocks,Smith-Cook,7.64,3.4,1.09,209928,62553,47904,10,Yes,d2ebab9b-8024-4194-8faf-b88309e6ffbd,9282,02-10-24,No,0.63,Single,1,Bachelor's,Good,78,Own,71112,8062,0.29,Beginner,Travel,Yes,0.57,Yes,Yes,No,Defined Contribution,Fixed,Online,27.25.43.221,afd971b0-5c07-4fcd-982b-29ddfef52673,Smithland,21:45:04,0.45,No,25
U1196,60,Male,Germany,Self-employed,145310,381114,69,High,813,Quarterly,329,4697,8,Stocks,Black Group,4.47,2.01,0.74,194979,10736,19837,11,No,8bfc0129-22fd-4315-8e36-72a378790a73,3612,19-03-25,No,0.65,Married,2,High School,Poor,87,Rent,140525,9113,0.11,Intermediate,Travel,No,0.79,Yes,No,No,Defined Contribution,Dynamic,Online,84.54.76.215,4caacfde-4663-462e-8d97-7beb981ccc8d,Terrellstad,03:47:27,0.3,No,18
U1197,45,Other,UK,Part-time,82646,98149,61,High,770,Quarterly,946,16490,38,Bonds,Gregory Group,7.15,3.17,0.94,421646,48277,73704,13,No,62ea5c16-7997-4d34-9bd1-cdab8b93b289,2700,04-04-23,No,0.68,Single,0,PhD,Good,78,Mortgage,59025,6565,0.26,Intermediate,Home Purchase,Yes,0.57,Yes,No,No,Defined Benefit,Fixed,Online,187.151.217.1,1d7f1f54-e090-4fa1-b1bb-53bca1467e40,Cookstad,22:56:41,0.71,No,9
U1198,28,Other,Germany,Self-employed,39617,498116,64,Low,1778,Quarterly,732,9468,32,Mutual Fund,"Kline, Miller and Guzman",5.92,1.74,0.28,616122,17348,14403,11,No,0c6bc961-932e-41b6-b76e-a7c51f1ab5ef,221,21-08-24,No,0.31,Widowed,0,Master's,Poor,92,Rent,97479,9744,0.15,Intermediate,Legacy Planning,Yes,0.7,Yes,Yes,No,Defined Benefit,Bucket,Online,86.41.88.105,b159cfeb-40ff-4f35-b41e-1b53dd2a3dbc,Arellanoshire,06:07:12,0.48,No,16
U1199,42,Male,Germany,Unemployed,40090,281323,62,Low,1487,Monthly,255,7174,3,ETF,Sanders-Moore,11.42,1.09,1.26,929057,76766,14430,10,No,db040d11-d57b-4e5f-a4cf-57f19ebbab0a,6677,29-10-20,No,0.48,Single,2,PhD,Average,86,Own,53927,7596,0.3,Beginner,Travel,No,0.51,Yes,No,No,Defined Contribution,Bucket,ATM,63.215.250.97,5c1837ca-68bf-406e-886b-a17b2806991c,East Tyler,06:23:51,0.55,No,13
U1200,31,Female,UK,Full-time,125988,188719,69,High,827,Quarterly,392,16710,35,Bonds,"Villarreal, Thomas and Carr",2.86,4.48,1.85,578240,71435,67218,21,Yes,a2c916d0-cef3-4f24-8444-539b907d1c2c,2500,16-11-24,No,0.53,Divorced,3,PhD,Average,78,Rent,14298,3696,0.08,Intermediate,Healthcare,Yes,0.37,No,Yes,No,Defined Benefit,Fixed,Branch,166.46.196.70,8cb89df0-8158-42d6-88bc-0980286c0b9b,South Melissamouth,04:24:25,0.03,No,9
U1201,56,Female,UK,Retired,142273,224931,61,Medium,311,Quarterly,617,18635,13,ETF,"Jones, Barnes and Morgan",7.11,2.66,0.63,515589,59838,58830,15,Yes,939c66be-6aaf-4b8d-a106-7243539c9603,642,31-07-22,No,0.32,Divorced,2,PhD,Poor,92,Own,188585,8409,0.06,Intermediate,Legacy Planning,No,0.37,Yes,Yes,No,Defined Contribution,Dynamic,Online,119.132.74.172,53ddfa15-2bf9-4d62-9093-3fab30e869ff,Mariaville,22:03:16,0.15,No,24
U1202,64,Female,Australia,Retired,136946,92145,62,Low,1686,Annually,968,20531,26,Mutual Fund,"Golden, Ryan and Barrett",10.37,4.15,1.29,643070,55410,60402,22,Yes,40c647c4-d740-4747-96b8-f93e26019171,8038,30-07-24,No,0.58,Divorced,2,PhD,Average,78,Mortgage,34251,4935,0.1,Intermediate,Healthcare,Yes,0.36,Yes,No,No,Defined Benefit,Dynamic,Online,104.236.41.134,d2944303-85c4-4015-b9c0-8789bc98a351,Angelastad,04:31:55,0.46,No,24
U1203,59,Other,UK,Retired,140562,291218,67,High,1501,Monthly,858,8042,12,Stocks,Pugh and Sons,8.35,1.49,0.26,345684,25623,17370,23,No,f603dbaa-92f7-494e-9ab4-6be9a7054be1,7725,06-10-20,Yes,0.35,Divorced,1,Master's,Average,82,Mortgage,129652,4801,0.24,Beginner,Travel,No,0.89,Yes,Yes,No,Defined Benefit,Fixed,Online,178.173.255.197,d8e0da58-b9c2-43f6-862d-598483727205,Lake Geraldchester,15:39:07,0.34,No,10
U1204,53,Other,Germany,Unemployed,63855,34193,67,Medium,376,Quarterly,602,10041,22,Real Estate,Smith and Sons,7.11,1.88,1.26,357438,39338,44879,20,Yes,c10e5d18-26bb-4ebe-9396-0db7a9313a11,5079,02-01-23,No,0.34,Married,3,Master's,Good,76,Rent,64208,5357,0.18,Intermediate,Travel,No,0.86,Yes,Yes,Yes,Defined Contribution,Fixed,ATM,128.139.107.62,6752eb93-ee4a-4880-87d1-6eaefa8b199f,Taylorbury,23:42:51,0.16,No,1
U1205,39,Female,Australia,Retired,38337,313154,67,High,628,Quarterly,472,7531,4,Real Estate,Morgan and Sons,8.29,4.76,0.98,379899,42786,22319,12,Yes,3b94ed08-dfe7-42db-b714-c92edcd59d24,5082,20-08-20,No,0.31,Divorced,3,PhD,Average,76,Rent,120231,2214,0.11,Intermediate,Travel,Yes,0.54,No,Yes,No,Defined Benefit,Bucket,Online,24.80.44.171,d2ba0e07-8948-4b40-8ca4-7396db0ac630,West Randall,09:01:32,0.47,No,1
U1206,26,Other,Australia,Self-employed,124159,208271,66,Low,1024,Annually,593,6833,39,Bonds,Patel-Johnson,2.82,4.5,1.11,316977,33877,30746,13,Yes,ae953397-43f2-4bad-885c-b0224dc5cd13,8266,29-09-21,No,0.06,Widowed,0,PhD,Average,85,Mortgage,117699,6377,0.29,Expert,Legacy Planning,Yes,0.38,Yes,No,Yes,Defined Benefit,Fixed,Online,135.165.84.200,3e1266a0-c7d6-43c1-8221-f44013aa2b28,Leefurt,15:24:16,0.41,No,6
U1207,60,Male,UK,Self-employed,50052,12508,65,Low,644,Quarterly,544,14412,32,ETF,"Rogers, Edwards and Sullivan",2.87,3.35,1.49,496169,59598,61013,24,Yes,4780cb88-9d73-47cc-a44f-6a50076b6418,5860,26-08-24,No,0.07,Married,2,High School,Good,78,Own,32274,9656,0.1,Expert,Home Purchase,Yes,0.41,No,Yes,Yes,Defined Benefit,Bucket,Branch,175.18.159.29,df6414aa-74f8-4338-94c8-52e2c0fee0c9,Christophertown,10:16:52,0.42,Yes,16
U1208,48,Male,USA,Retired,52180,168708,67,Low,761,Annually,994,12885,38,ETF,Wang-Atkins,7.67,3.1,0.13,533002,66743,37921,23,Yes,1ae2815e-eea6-44cd-8b0f-04dad7b93107,5818,09-08-20,No,0.22,Single,1,Bachelor's,Average,90,Rent,106205,2578,0.12,Intermediate,Home Purchase,No,0.77,Yes,No,No,Defined Contribution,Dynamic,ATM,115.19.161.176,bda0086c-2fe3-40d4-9b49-c0a477399f14,Robertfurt,19:47:19,0.86,No,11
U1209,38,Other,Australia,Full-time,119671,73481,61,Low,202,Annually,899,14668,39,Mutual Fund,"Roberson, Ward and Ward",10.92,3.95,1.18,389223,30817,58697,20,Yes,14291802-9f2d-42d4-ad60-0faa82a56d7d,6576,23-06-20,No,0.48,Divorced,4,Master's,Good,78,Mortgage,42792,5529,0.05,Expert,Travel,No,0.44,Yes,Yes,Yes,Defined Benefit,Bucket,ATM,105.176.62.102,a2d0d91f-3ade-4fd9-9eeb-326230a07e23,Brownview,01:52:45,0.83,No,6
U1210,64,Other,Canada,Unemployed,102152,297286,68,High,1777,Annually,665,15190,27,Real Estate,Thomas Group,3.8,1.45,1.69,473861,65102,18325,12,Yes,3c2e3040-b573-4773-b1ed-21237b6beba0,496,02-03-20,No,0.27,Married,4,Bachelor's,Good,93,Mortgage,143731,7707,0.06,Expert,Home Purchase,Yes,0.18,No,No,Yes,Defined Contribution,Bucket,Online,138.35.191.214,2f7cb15a-ee43-415f-9374-a3ff2bbd41bd,Port Alexanderville,09:08:15,0.63,No,14
U1211,26,Male,Germany,Self-employed,110264,435350,61,Medium,794,Monthly,493,13385,28,Bonds,Schroeder Ltd,7.03,4.64,0.17,659094,36553,68340,13,No,c49bd7df-3f90-4ff2-90b1-f8fff8e0c7cf,9506,30-06-25,No,0.44,Single,4,Master's,Good,87,Mortgage,163811,1897,0.22,Intermediate,Healthcare,Yes,0.37,Yes,No,Yes,Defined Benefit,Fixed,Online,137.3.61.88,4171e1db-0038-44e7-83ed-06e03a4729eb,North Rachel,21:28:08,0.11,No,18
U1212,53,Other,Germany,Part-time,105107,280777,67,Low,759,Monthly,349,21580,37,Bonds,"Singleton, Cook and Fields",10.63,4.58,0.82,203450,77938,29234,19,Yes,9c5d4dd4-c86f-4e1b-82bc-7c655d385eb7,7677,25-09-20,No,0.12,Widowed,3,Bachelor's,Average,90,Mortgage,190355,7301,0.24,Beginner,Home Purchase,Yes,0.57,No,No,Yes,Defined Contribution,Fixed,Branch,186.176.203.208,efe0bbf4-2477-4969-8e9c-78e061c757ae,Danachester,12:40:33,0.72,No,25
U1213,25,Male,Canada,Full-time,67370,92365,68,High,818,Annually,680,15884,15,Stocks,Moreno-Jones,3.57,1.66,1.28,664041,50753,41890,29,No,269c0cf7-07fd-4d21-9ceb-a89b3afa25dd,6182,15-06-22,No,0.39,Single,2,Master's,Average,90,Own,191128,8946,0.25,Expert,Travel,Yes,0.17,No,No,No,Defined Contribution,Fixed,Branch,145.84.137.246,f5b57f39-e046-4df4-9b7c-ed263bfec5dc,Millerchester,11:39:44,0.47,No,22
U1214,56,Other,Australia,Retired,66377,408951,67,High,1733,Annually,715,7705,10,Stocks,Wilson-Moon,5.36,4.32,1.99,154621,21519,13157,23,Yes,b92e10d4-5b87-4dae-8b9b-8defdbde4991,3657,03-11-24,No,0.62,Widowed,2,PhD,Good,77,Mortgage,142095,5947,0.21,Beginner,Legacy Planning,Yes,0.95,No,Yes,No,Defined Benefit,Fixed,ATM,142.246.101.71,25f53182-f973-4803-a62e-66b15b97dfdd,Jeffreystad,23:04:04,0.92,No,26
U1215,43,Male,USA,Self-employed,125892,36675,63,High,111,Monthly,989,18728,10,Bonds,"Adams, Callahan and Hodges",8.78,4.55,0.23,998614,74626,25888,15,No,71520175-24b7-4aa2-91fd-4ebb9074c2a9,2943,08-08-24,No,0.52,Single,2,PhD,Average,92,Rent,4268,2116,0.2,Intermediate,Healthcare,Yes,0.96,No,No,No,Defined Contribution,Bucket,Branch,30.196.249.218,e82c30fe-0f4e-4a91-b433-e557a2ac6073,South Monicafort,04:29:54,0.35,No,17
U1216,59,Other,Australia,Full-time,128778,104117,63,Medium,547,Quarterly,411,13777,34,Real Estate,Todd Group,8.43,3.21,0.37,223072,47730,71961,28,No,8c747273-8953-46c3-8aa1-89b783b493c0,2910,07-01-20,No,0.09,Divorced,2,PhD,Average,81,Rent,147408,8440,0.26,Intermediate,Home Purchase,Yes,0.88,No,No,Yes,Defined Benefit,Bucket,Branch,197.116.101.199,e2f9ee1a-0f76-4921-84d0-c55dfe334a58,Hancockberg,12:25:00,0.49,No,25
U1217,47,Male,Germany,Full-time,147281,129163,65,High,1084,Quarterly,250,1396,14,ETF,"Mitchell, Sanford and Castro",7.81,3.81,1.24,125052,56367,34613,12,Yes,435ec9cb-71c4-438a-9e28-95b22f60e380,6950,23-04-23,No,0.72,Widowed,1,PhD,Poor,75,Rent,34122,9639,0.23,Expert,Home Purchase,No,0.67,No,No,Yes,Defined Contribution,Dynamic,Branch,167.137.236.191,dd28d241-83e5-47b8-bb02-c58527ce1761,Carlosshire,19:53:42,0.83,No,29
U1218,36,Male,Germany,Self-employed,127861,28222,65,Low,1918,Quarterly,433,14214,18,Mutual Fund,"Wade, Edwards and Roberts",2.45,5,1.04,659697,64375,68830,24,No,1cbaea03-8dcf-44f7-b24e-55b55cf53f36,2752,05-06-20,Yes,0.2,Divorced,1,Bachelor's,Good,89,Rent,27417,1024,0.21,Expert,Home Purchase,No,0.31,No,Yes,Yes,Defined Benefit,Dynamic,ATM,5.114.220.171,be7c76ad-bb9f-4490-8333-d85706be45ed,Sylviatown,23:54:18,0.58,No,19
U1219,44,Female,Australia,Self-employed,85895,133457,61,Low,1497,Monthly,453,19039,8,Stocks,"Foster, Scott and Zimmerman",7.72,4.9,1.36,242618,43477,74503,26,Yes,4e37d53d-e5e5-4bd3-b321-2d5936999c80,8657,29-05-20,No,0.38,Divorced,3,High School,Poor,79,Mortgage,172928,9390,0.28,Expert,Home Purchase,No,0.34,Yes,No,No,Defined Contribution,Fixed,Branch,125.253.148.144,5b0de0f9-fa15-461c-8dcf-0071bb2d77d9,Aaronchester,23:27:47,0.07,No,11
U1220,26,Female,UK,Unemployed,117896,150607,63,Low,144,Quarterly,968,13005,25,Stocks,Proctor-Sawyer,2.4,4.63,1.41,890913,25700,45367,18,Yes,302d613c-a32b-4f21-b87a-2f5254df3050,4611,18-05-25,No,0.01,Married,1,High School,Good,90,Own,126676,4459,0.25,Beginner,Travel,No,0.14,No,Yes,Yes,Defined Benefit,Bucket,Online,40.105.137.201,924d7f2a-695f-4d49-b297-351feb161104,Joseville,21:25:40,0.51,No,11
U1221,56,Female,Germany,Unemployed,38231,63046,61,Low,1879,Annually,495,16427,3,Real Estate,Ramos-Davidson,6.43,1.03,1.74,394423,74482,9275,20,Yes,e38ba651-8b9a-45de-b697-3a67ebb52eae,6740,25-11-22,No,0.46,Widowed,0,High School,Average,81,Own,82661,9158,0.3,Expert,Healthcare,Yes,0.22,Yes,No,Yes,Defined Contribution,Dynamic,Online,121.17.108.40,cca15e63-00af-4c51-9165-dd1b13355d84,Port Katherine,01:15:18,0.8,No,17
U1222,54,Male,Australia,Retired,87456,421705,66,High,720,Monthly,396,21945,36,Stocks,Esparza Inc,2.42,3.81,1.02,226756,43057,17048,29,No,cba7eb9c-6736-4efb-9cfc-f5da8e25292c,1237,24-06-21,No,0.22,Single,0,Master's,Average,90,Own,168929,7798,0.21,Beginner,Home Purchase,No,0.4,No,No,No,Defined Contribution,Fixed,ATM,136.231.146.68,d6ae6770-3c92-478d-83c2-d40a9990a1ea,New James,19:12:22,1,No,11
U1223,39,Female,Canada,Part-time,49774,259073,62,Medium,1214,Quarterly,176,3917,15,Mutual Fund,Herrera Inc,7.7,1.68,1.26,294932,27401,69973,22,No,535536f5-dfc5-430e-ba55-3ad0464c55a5,3130,10-06-22,No,0.99,Divorced,0,Bachelor's,Average,87,Own,51606,3696,0.16,Beginner,Healthcare,No,0.22,No,No,Yes,Defined Contribution,Dynamic,ATM,116.187.89.145,c2ed0939-4afd-40a2-aec8-3afb7529adf7,Howellfurt,22:18:05,0.21,No,19
